fecha,entidad_id,mora_120d,mora_30d,mora_60d,mora_90d,morosidad_contable
2021-07-31,BCP,2.395786,3.465770,2.843886,2.632939,3.240000
2021-07-31,BIF,2.463774,3.339950,2.954293,2.652352,2.940000
2021-07-31,FALABELLA,1.568078,4.390065,3.260500,2.360433,2.600000
2021-07-31,GNB,3.468576,6.208505,4.676428,4.000566,4.330000
2021-07-31,INTERBANK,2.326635,3.595789,3.042026,2.708278,3.060000
2021-07-31,MIBANCO,5.059046,8.846355,6.980798,5.925292,8.530000
2021-07-31,PICHINCHA,4.654727,6.293394,5.606763,5.305175,6.370000
2021-07-31,RIPLEY,2.061181,6.435625,4.977059,3.500564,3.660000
2021-07-31,SANTANDER,0.793786,1.434313,1.328098,0.793794,1.430000
2021-07-31,SCOTIABANK,3.498438,4.842074,4.172333,3.823302,4.330000
2021-08-31,ALFIN,1.348516,19.151588,14.116460,6.451903,7.860000
2021-08-31,BANCOM,3.255026,4.590613,3.746581,3.624034,4.660000
2021-08-31,BBVA,3.045575,4.087400,3.647869,3.171362,3.510000
2021-08-31,BCP,2.499520,3.408980,3.024266,2.683671,3.310000
2021-08-31,BIF,2.465565,3.471112,2.896468,2.558358,3.160000
2021-08-31,FALABELLA,1.407984,3.902703,2.948082,2.095458,2.310000
2021-08-31,GNB,3.442831,6.153583,4.836135,3.933531,4.190000
2021-08-31,INTERBANK,2.382038,3.693006,3.016034,2.658896,3.140000
2021-08-31,MIBANCO,4.821243,8.507204,6.820213,5.704088,8.350000
2021-08-31,PICHINCHA,4.756418,5.989697,5.669516,5.287727,6.070000
2021-08-31,RIPLEY,1.797276,5.632877,4.359640,3.161037,3.310000
2021-08-31,SANTANDER,0.779538,1.236713,1.064592,1.064592,1.170000
2021-08-31,SCOTIABANK,3.447384,4.697468,4.057619,3.669724,4.280000
2021-09-30,ALFIN,4.218798,19.649127,15.170254,11.700431,12.530000
2021-09-30,BANCOM,2.745702,4.048432,3.914068,3.124515,4.120000
2021-09-30,BBVA,3.057012,4.007238,3.646854,3.219321,3.550000
2021-09-30,BCP,2.479802,3.450759,3.027210,2.755925,3.470000
2021-09-30,BIF,2.197221,3.215188,2.870373,2.464650,3.040000
2021-09-30,FALABELLA,1.237460,3.487708,2.573287,1.875701,2.070000
2021-09-30,GNB,3.362217,5.956366,4.798801,3.819241,4.150000
2021-09-30,INTERBANK,2.324792,3.735930,3.052641,2.639809,3.320000
2021-09-30,MIBANCO,4.978393,8.490686,6.839681,5.880690,8.120000
2021-09-30,PICHINCHA,4.516506,5.766088,5.344050,5.063851,5.780000
2021-09-30,RIPLEY,1.625399,4.858158,3.730035,2.680183,2.830000
2021-09-30,SANTANDER,1.074683,1.181085,1.170854,1.074683,1.210000
2021-09-30,SCOTIABANK,3.309028,4.398675,3.856020,3.562113,4.070000
2021-10-31,ALFIN,5.840638,8.952567,7.856552,6.795528,11.120000
2021-10-31,BANCOM,2.950085,5.223963,4.013362,3.928298,5.270000
2021-10-31,BBVA,3.035039,4.058513,3.542371,3.217761,3.610000
2021-10-31,BCP,2.592603,3.686082,3.134555,2.816220,3.620000
2021-10-31,BIF,2.232319,3.285891,2.785267,2.582326,3.080000
2021-10-31,FALABELLA,1.148465,3.309084,2.323065,1.678329,1.880000
2021-10-31,GNB,3.399222,6.058372,4.842630,3.960499,4.190000
2021-10-31,INTERBANK,2.262519,4.081422,3.088471,2.676133,3.700000
2021-10-31,MIBANCO,4.985059,8.682440,6.706930,5.656396,8.350000
2021-10-31,PICHINCHA,4.515885,5.629336,5.233252,4.884994,5.630000
2021-10-31,RIPLEY,1.364718,4.302777,3.214268,2.296958,2.460000
2021-10-31,SANTANDER,1.036316,1.173504,1.135741,1.128418,1.180000
2021-10-31,SCOTIABANK,3.225189,4.331470,3.714171,3.404604,3.990000
2021-11-30,ALFIN,2.984100,5.797914,4.622469,3.877915,6.730000
2021-11-30,BANCOM,3.155647,4.633078,4.544536,3.415695,4.740000
2021-11-30,BBVA,3.050227,4.129979,3.758566,3.227463,3.680000
2021-11-30,BCP,2.596123,3.683361,3.177260,2.836307,3.820000
2021-11-30,BIF,2.335786,3.438343,2.747623,2.453055,3.120000
2021-11-30,FALABELLA,1.023594,3.178838,2.226196,1.524591,1.750000
2021-11-30,GNB,3.459317,6.098571,4.828057,4.115828,4.450000
2021-11-30,INTERBANK,2.315127,4.217078,3.415225,2.721642,3.700000
2021-11-30,MIBANCO,3.353029,7.072758,5.389807,4.161785,6.750000
2021-11-30,PICHINCHA,4.534681,5.804544,5.428945,5.057864,5.800000
2021-11-30,RIPLEY,1.179465,3.950531,2.866058,1.981380,2.180000
2021-11-30,SANTANDER,1.074040,1.126863,1.117844,1.081173,1.160000
2021-11-30,SCOTIABANK,3.179760,4.250492,3.691678,3.366499,3.890000
2021-12-31,ALFIN,3.160781,11.535439,6.464148,4.580489,5.020000
2021-12-31,BANCOM,2.576820,3.689838,3.433681,3.358923,3.750000
2021-12-31,BBVA,3.037326,4.227775,3.645897,3.276813,3.700000
2021-12-31,BCP,2.637999,3.850573,3.350841,2.987987,3.730000
2021-12-31,BIF,2.208836,3.284214,2.895929,2.350533,2.940000
2021-12-31,FALABELLA,0.981231,3.178956,2.205067,1.523726,1.740000
2021-12-31,GNB,3.423443,5.926542,4.806767,3.941853,4.210000
2021-12-31,INTERBANK,2.360299,4.089717,3.530608,2.999290,3.620000
2021-12-31,MIBANCO,3.650886,7.064876,5.547362,4.644590,6.790000
2021-12-31,PICHINCHA,3.954615,5.536305,4.707901,4.432758,5.400000
2021-12-31,RIPLEY,0.853730,3.519121,2.455099,1.651624,1.880000
2021-12-31,SANTANDER,0.975448,1.012714,1.006147,0.997303,1.050000
2021-12-31,SCOTIABANK,3.111422,4.161900,3.632536,3.327146,3.850000
2022-01-31,ALFIN,1.253485,10.214270,7.002525,2.846661,3.330000
2022-01-31,BANCOM,3.273061,3.985348,3.706755,3.561118,4.070000
2022-01-31,BBVA,3.159581,4.550829,3.910683,3.333044,3.950000
2022-01-31,BCP,2.827095,4.057686,3.546464,3.167463,3.900000
2022-01-31,BIF,2.249853,3.502874,2.968057,2.712512,3.270000
2022-01-31,FALABELLA,1.022689,3.358726,2.346788,1.596570,1.820000
2022-01-31,GNB,3.392622,6.032281,4.749781,3.985994,4.200000
2022-01-31,INTERBANK,2.650977,4.126975,3.489686,3.082023,3.610000
2022-01-31,MIBANCO,4.180857,7.134561,5.705434,4.900531,6.920000
2022-01-31,PICHINCHA,4.029932,5.517135,5.080723,4.470196,5.590000
2022-01-31,RIPLEY,0.846264,3.723469,2.572315,1.664692,1.910000
2022-01-31,SANTANDER,0.966541,1.040582,0.975403,0.975403,1.050000
2022-01-31,SCOTIABANK,3.010328,4.044110,3.501326,3.208065,3.710000
2022-02-28,ALFIN,1.195282,10.634701,7.726653,5.276946,5.860000
2022-02-28,BANCOM,3.147112,3.876633,3.635736,3.405039,4.110000
2022-02-28,BBVA,3.199272,2.613618,3.871478,3.414825,4.000000
2022-02-28,BCP,2.905379,3.983312,3.590929,3.211519,3.900000
2022-02-28,BIF,2.571702,3.694232,2.999140,2.726632,3.500000
2022-02-28,FALABELLA,1.093921,3.508411,2.319772,1.593679,1.870000
2022-02-28,GNB,3.492204,6.399089,4.801897,3.979212,4.220000
2022-02-28,INTERBANK,2.500614,3.872133,3.256530,2.850704,3.310000
2022-02-28,MIBANCO,4.250671,6.935364,5.523689,4.786786,6.710000
2022-02-28,PICHINCHA,4.052297,5.616289,5.050978,4.807498,5.600000
2022-02-28,RIPLEY,0.838191,4.126533,2.695388,1.668790,1.990000
2022-02-28,SANTANDER,0.907843,0.958420,0.958417,0.907843,1.000000
2022-02-28,SCOTIABANK,2.894243,3.893424,3.378899,3.083119,3.550000
2022-03-31,ALFIN,2.376886,9.457015,6.681259,4.518997,5.160000
2022-03-31,BANCOM,2.937295,3.557716,3.474803,3.379176,3.580000
2022-03-31,BBVA,3.200049,4.618117,3.962325,3.437830,3.950000
2022-03-31,BCP,2.896688,4.101806,3.510294,3.188245,3.920000
2022-03-31,BIF,2.585892,3.725667,3.207012,2.816298,3.430000
2022-03-31,FALABELLA,1.051533,3.892673,2.454601,1.643008,1.940000
2022-03-31,GNB,3.314887,5.979931,4.620199,3.769700,4.050000
2022-03-31,INTERBANK,2.432553,3.815317,3.183396,2.838305,3.170000
2022-03-31,MIBANCO,4.294999,7.085527,5.527955,4.830392,6.860000
2022-03-31,PICHINCHA,4.271165,5.387406,4.951744,4.640625,5.470000
2022-03-31,RIPLEY,0.836370,4.470424,2.971137,1.758796,2.150000
2022-03-31,SANTANDER,0.875087,1.033822,0.894914,0.894910,1.140000
2022-03-31,SCOTIABANK,2.868945,3.891989,3.337583,3.058889,3.540000
2022-04-30,ALFIN,2.065426,10.209637,6.275215,4.040283,4.660000
2022-04-30,BANCOM,3.171323,3.766701,3.625512,3.552856,3.840000
2022-04-30,BBVA,3.207508,4.558583,3.987829,3.575096,3.970000
2022-04-30,BCP,2.897103,4.031044,3.552415,3.160508,3.890000
2022-04-30,BIF,2.684816,3.820893,3.329912,2.976347,3.460000
2022-04-30,FALABELLA,1.054853,4.182907,2.833689,1.724136,2.070000
2022-04-30,GNB,3.277986,5.846010,4.627698,3.936887,4.110000
2022-04-30,INTERBANK,2.300674,3.631151,3.013428,2.640260,2.990000
2022-04-30,MIBANCO,4.407985,7.251303,5.745580,4.933926,6.730000
2022-04-30,PICHINCHA,4.269902,5.599447,5.054797,4.746422,5.510000
2022-04-30,RIPLEY,0.957723,4.931791,3.265842,2.043645,2.460000
2022-04-30,SANTANDER,0.846451,1.463710,0.957029,0.863352,1.480000
2022-04-30,SCOTIABANK,2.751592,3.779923,3.235150,2.941332,3.460000
2022-05-31,ALFIN,1.888724,9.314350,6.295112,3.914850,4.530000
2022-05-31,BANCOM,3.294884,3.949850,3.749095,3.614892,3.960000
2022-05-31,BBVA,3.397530,4.590953,4.197980,3.631985,3.960000
2022-05-31,BCP,2.893547,4.151597,3.548946,3.211850,3.980000
2022-05-31,BIF,2.752919,3.923314,3.398911,2.999045,3.610000
2022-05-31,FALABELLA,1.272769,4.829547,3.173297,2.114255,2.430000
2022-05-31,GNB,3.440185,5.739272,4.667646,3.913483,4.150000
2022-05-31,INTERBANK,2.194006,3.585541,2.969511,2.571734,2.890000
2022-05-31,MIBANCO,4.511449,7.445532,5.921897,5.141040,6.880000
2022-05-31,PICHINCHA,4.190020,5.695005,5.003108,4.627488,5.810000
2022-05-31,RIPLEY,1.130957,5.299522,3.525770,2.316786,2.730000
2022-05-31,SANTANDER,0.893556,1.410060,1.285000,0.902821,1.430000
2022-05-31,SCOTIABANK,2.713213,3.785124,3.190267,2.908443,3.430000
2022-06-30,ALFIN,2.069421,9.156015,6.472783,4.279122,4.910000
2022-06-30,BANCOM,3.192355,3.808032,3.733617,3.595056,3.880000
2022-06-30,BBVA,3.502816,4.713307,4.119437,3.723946,4.020000
2022-06-30,BCP,2.838468,3.999863,3.558130,3.097643,3.970000
2022-06-30,BIF,2.793412,3.972564,3.542243,3.127390,3.730000
2022-06-30,FALABELLA,1.429006,5.300749,3.591809,2.306667,2.650000
2022-06-30,GNB,3.306848,5.419433,4.436263,3.871604,3.930000
2022-06-30,INTERBANK,2.088625,3.493320,2.855989,2.474464,2.790000
2022-06-30,MIBANCO,4.663719,7.612374,6.089958,5.270924,6.850000
2022-06-30,PICHINCHA,4.132914,5.823223,5.247131,4.674770,5.860000
2022-06-30,RIPLEY,1.290213,5.475277,3.824447,2.377992,2.820000
2022-06-30,SANTANDER,0.845112,0.987090,0.963570,0.863556,1.020000
2022-06-30,SCOTIABANK,2.737504,3.992926,3.238682,2.914550,3.620000
2022-07-31,ALFIN,2.186263,9.378023,6.117059,4.205663,4.850000
2022-07-31,BANCOM,2.344080,2.899602,2.706094,2.658957,3.510000
2022-07-31,BBVA,3.438183,4.540396,4.081451,3.615299,4.000000
2022-07-31,BCP,2.463354,3.535832,3.028129,2.737436,3.850000
2022-07-31,BIF,2.936085,4.016342,3.581555,3.262939,3.680000
2022-07-31,FALABELLA,1.633067,5.660199,4.012332,2.680674,3.020000
2022-07-31,GNB,3.430051,5.315314,4.370425,3.771810,3.830000
2022-07-31,INTERBANK,2.092789,3.420722,2.848499,2.442451,2.790000
2022-07-31,MIBANCO,4.542669,7.584084,6.033288,5.161965,6.810000
2022-07-31,PICHINCHA,4.158029,5.587536,5.152034,4.816721,6.310000
2022-07-31,RIPLEY,1.411890,5.651552,3.868035,2.692523,3.080000
2022-07-31,SANTANDER,0.742567,0.877256,0.862945,0.840051,0.890000
2022-07-31,SCOTIABANK,2.714109,4.211407,3.395719,2.917543,3.900000
2022-08-31,ALFIN,1.876028,8.733617,5.764492,3.631587,4.140000
2022-08-31,BANCOM,2.920367,3.890526,3.294825,3.152833,3.950000
2022-08-31,BBVA,3.330518,4.623717,4.104094,3.528764,4.090000
2022-08-31,BCP,2.513038,3.703174,3.116414,2.714426,3.960000
2022-08-31,BIF,2.633724,3.823749,3.315820,3.073122,3.600000
2022-08-31,FALABELLA,1.825847,5.905100,4.291376,2.951963,3.280000
2022-08-31,GNB,3.271889,5.314615,4.218027,3.697893,3.730000
2022-08-31,INTERBANK,2.219339,3.678906,2.969589,2.560788,3.130000
2022-08-31,MIBANCO,4.740798,7.715918,6.244492,5.399401,6.510000
2022-08-31,PICHINCHA,4.508731,6.256489,5.286670,4.945427,6.270000
2022-08-31,RIPLEY,1.573545,5.574266,4.095184,2.758303,3.120000
2022-08-31,SANTANDER,0.837353,0.886410,0.860112,0.860105,0.890000
2022-08-31,SCOTIABANK,2.794556,4.374227,3.612228,3.164215,4.010000
2022-09-30,ALFIN,1.470314,7.971872,5.403072,3.374769,3.860000
2022-09-30,BANCOM,2.307981,3.647977,3.469832,2.648658,3.660000
2022-09-30,BBVA,3.331708,4.812755,4.086121,3.587087,4.180000
2022-09-30,BCP,2.556216,3.789045,3.193694,2.828373,4.040000
2022-09-30,BIF,3.021065,3.735691,3.473080,3.251568,3.430000
2022-09-30,FALABELLA,2.115254,6.266049,4.556597,3.272024,3.600000
2022-09-30,GNB,3.293005,5.430383,4.227463,3.618640,3.670000
2022-09-30,INTERBANK,2.135131,3.789578,2.939827,2.520102,3.200000
2022-09-30,MIBANCO,4.952773,7.854874,6.419045,5.609651,6.620000
2022-09-30,PICHINCHA,4.255916,5.648952,5.339573,4.713871,5.610000
2022-09-30,RIPLEY,1.491758,5.582182,3.870011,2.715531,3.070000
2022-09-30,SANTANDER,0.852720,0.876963,0.852726,0.852726,0.940000
2022-09-30,SCOTIABANK,2.992620,4.428090,3.780128,3.333860,4.030000
2022-10-31,ALFIN,1.756362,8.164625,5.330812,3.594455,3.910000
2022-10-31,BANCOM,2.544105,3.778598,3.734270,3.675292,3.790000
2022-10-31,BBVA,3.335841,5.033017,4.283200,3.661096,4.290000
2022-10-31,BCP,2.569593,3.829961,3.255824,2.826004,4.030000
2022-10-31,BIF,3.136987,3.804109,3.476228,3.237237,3.520000
2022-10-31,FALABELLA,2.262025,6.686878,4.739354,3.359359,3.720000
2022-10-31,GNB,3.254242,5.462888,4.394581,3.727312,3.790000
2022-10-31,INTERBANK,2.295740,4.062480,3.136037,2.631382,3.370000
2022-10-31,MIBANCO,5.030884,7.988950,6.469612,5.707480,6.730000
2022-10-31,PICHINCHA,4.388275,5.793868,5.406567,5.128110,5.600000
2022-10-31,RIPLEY,1.540208,5.431448,3.735884,2.630555,2.970000
2022-10-31,SANTANDER,0.857954,0.947905,0.882354,0.857954,1.070000
2022-10-31,SCOTIABANK,3.103277,4.481154,3.781004,3.450586,4.070000
2022-11-30,ALFIN,1.710152,8.638903,5.312383,3.288553,3.600000
2022-11-30,BANCOM,3.328226,3.986080,3.692502,3.650805,4.010000
2022-11-30,BBVA,3.363016,4.923996,4.352441,3.662176,4.300000
2022-11-30,BCP,2.556584,3.908737,3.302624,2.871765,4.080000
2022-11-30,BIF,2.786012,3.651651,3.157190,2.896568,3.460000
2022-11-30,FALABELLA,2.279995,7.081487,5.083523,3.452940,3.860000
2022-11-30,GNB,3.283526,5.469387,4.327121,3.660603,3.740000
2022-11-30,INTERBANK,2.147171,3.948514,3.150273,2.579864,3.230000
2022-11-30,MIBANCO,4.610590,7.440498,6.030439,5.215489,5.880000
2022-11-30,PICHINCHA,4.316748,5.604187,5.098114,4.745913,5.390000
2022-11-30,RIPLEY,1.422020,5.378723,3.739167,2.425695,2.800000
2022-11-30,SANTANDER,0.890451,1.133589,0.975561,0.890682,1.320000
2022-11-30,SCOTIABANK,3.252840,4.483735,3.826601,3.480270,4.110000
2022-12-31,ALFIN,1.696310,9.164036,5.669456,3.408156,3.750000
2022-12-31,BANCOM,3.010687,3.708643,3.498861,3.378392,3.730000
2022-12-31,BBVA,3.391352,5.015765,4.263921,3.697652,4.370000
2022-12-31,BCP,2.762958,4.122848,3.538243,3.130861,3.960000
2022-12-31,BIF,2.755924,3.839348,3.262719,2.915472,3.440000
2022-12-31,FALABELLA,2.376802,7.229762,5.380552,3.746881,4.130000
2022-12-31,GNB,3.266838,5.495992,4.421931,3.643472,3.730000
2022-12-31,INTERBANK,2.075701,3.806371,3.100853,2.570692,3.030000
2022-12-31,MIBANCO,4.428663,7.422300,5.922351,5.080047,5.570000
2022-12-31,PICHINCHA,4.405561,5.569388,5.229630,4.886248,5.510000
2022-12-31,RIPLEY,1.453621,5.458167,3.674636,2.593496,2.920000
2022-12-31,SANTANDER,0.953793,1.433670,1.176370,1.044452,1.530000
2022-12-31,SCOTIABANK,3.284803,4.518866,3.876726,3.528458,4.080000
2023-01-31,ALFIN,1.709136,6.514777,4.894677,3.821775,4.030000
2023-01-31,BANCOM,3.261497,3.946078,3.778091,3.590669,4.020000
2023-01-31,BBVA,3.544247,5.378331,4.679521,3.890991,4.540000
2023-01-31,BCP,2.803084,4.180215,3.590925,3.140312,4.020000
2023-01-31,BIF,2.831732,4.030043,3.576453,3.063174,3.590000
2023-01-31,FALABELLA,2.749718,7.797120,5.791836,4.204325,4.590000
2023-01-31,GNB,3.147344,5.566168,4.270917,3.660698,3.710000
2023-01-31,INTERBANK,2.336199,3.922161,3.217154,2.723575,3.210000
2023-01-31,MIBANCO,4.663291,7.167048,6.027073,5.323633,4.970000
2023-01-31,PICHINCHA,4.595868,5.940313,5.460613,5.140306,5.810000
2023-01-31,RIPLEY,1.569404,5.396437,4.142631,2.708009,2.990000
2023-01-31,SANTANDER,0.977426,1.873627,1.229747,1.101390,1.890000
2023-01-31,SCOTIABANK,3.271220,4.524027,3.847494,3.497918,4.040000
2023-02-28,ALFIN,2.204812,5.846598,4.151268,3.275643,3.380000
2023-02-28,BANCOM,3.318041,3.955059,3.802604,3.723189,3.940000
2023-02-28,BBVA,3.607425,5.305955,4.623388,3.993915,4.550000
2023-02-28,BCP,2.777971,4.097649,3.557768,3.121715,4.050000
2023-02-28,BIF,2.922510,4.074173,3.648602,3.306680,3.640000
2023-02-28,FALABELLA,2.954046,7.997668,5.904295,4.220433,4.640000
2023-02-28,GNB,3.363110,5.814736,4.522189,3.734379,3.910000
2023-02-28,INTERBANK,2.246209,3.879604,3.079207,2.676732,3.160000
2023-02-28,MIBANCO,4.512795,6.773420,5.609695,5.002009,4.520000
2023-02-28,PICHINCHA,4.414157,6.025386,5.337138,4.876834,5.970000
2023-02-28,RIPLEY,1.442237,5.926623,3.969404,2.783615,3.080000
2023-02-28,SANTANDER,0.959614,1.729732,1.578231,1.090542,1.610000
2023-02-28,SCOTIABANK,3.307199,4.606332,3.889549,3.524911,4.090000
2023-03-31,ALFIN,1.730044,5.969055,3.662944,2.474252,2.580000
2023-03-31,BANCOM,3.342936,3.921474,3.807382,3.713308,4.000000
2023-03-31,BBVA,3.616043,5.113048,4.318018,3.866081,4.380000
2023-03-31,BCP,2.672262,4.250024,3.460246,3.013072,3.990000
2023-03-31,BIF,3.067511,4.110400,3.551237,3.251904,3.570000
2023-03-31,FALABELLA,2.938479,9.040594,6.216515,4.452841,4.970000
2023-03-31,GNB,3.402876,5.872072,4.609646,3.816872,4.040000
2023-03-31,INTERBANK,2.212499,3.829477,3.038569,2.583346,3.050000
2023-03-31,MIBANCO,4.369902,7.329391,5.493484,4.842918,5.030000
2023-03-31,PICHINCHA,4.355640,5.947319,5.423856,4.967148,5.860000
2023-03-31,RIPLEY,1.642017,6.494168,4.229996,2.705296,3.120000
2023-03-31,SANTANDER,1.038061,1.500270,1.500141,1.498507,1.500000
2023-03-31,SCOTIABANK,3.288858,4.644028,3.885982,3.526437,4.080000
2023-04-30,ALFIN,1.195971,7.125072,3.727540,2.187548,2.370000
2023-04-30,BANCOM,3.431788,4.240806,3.949192,3.850135,4.290000
2023-04-30,BBVA,3.607512,5.114509,4.343137,3.837308,4.380000
2023-04-30,BCP,2.725531,4.215704,3.559971,3.068618,4.020000
2023-04-30,BIF,3.121233,4.263002,3.704248,3.303312,3.700000
2023-04-30,FALABELLA,3.032463,9.572147,6.993893,4.627165,5.290000
2023-04-30,GNB,3.460423,6.271656,4.850150,3.973200,4.270000
2023-04-30,INTERBANK,2.124433,3.853768,3.012533,2.568515,3.010000
2023-04-30,MIBANCO,4.323483,7.847541,6.039200,4.847507,5.510000
2023-04-30,PICHINCHA,4.754267,6.423498,5.900565,5.440980,6.120000
2023-04-30,RIPLEY,1.418183,7.519935,4.685905,2.845477,3.470000
2023-04-30,SANTANDER,1.512632,1.520871,1.514427,1.512632,1.550000
2023-04-30,SCOTIABANK,3.240999,4.741470,3.904790,3.475093,4.140000
2023-05-31,ALFIN,1.458588,8.807036,5.144896,2.859348,3.140000
2023-05-31,BANCOM,3.019886,4.365473,3.722930,3.458649,4.420000
2023-05-31,BBVA,3.652191,5.273214,4.684648,3.970599,4.550000
2023-05-31,BCP,2.844940,4.337465,3.694549,3.239818,4.100000
2023-05-31,BIF,3.223882,4.351525,3.847833,3.483865,3.830000
2023-05-31,FALABELLA,3.619110,10.157497,7.658075,5.558397,6.080000
2023-05-31,GNB,3.410335,5.819866,4.644017,3.858180,4.020000
2023-05-31,INTERBANK,2.170588,4.010840,3.133161,2.646224,3.020000
2023-05-31,MIBANCO,4.507668,8.435437,6.583800,5.468414,6.100000
2023-05-31,PICHINCHA,4.757828,6.309435,5.673003,5.364438,6.130000
2023-05-31,RIPLEY,1.730991,7.883851,5.602545,3.590176,4.190000
2023-05-31,SANTANDER,1.478179,1.570372,1.480443,1.478305,1.490000
2023-05-31,SCOTIABANK,2.886366,4.207129,3.530799,3.151850,3.720000
2023-06-30,ALFIN,1.715224,11.735235,5.823421,3.950861,4.260000
2023-06-30,BANCOM,2.977551,4.383936,4.265847,4.227967,4.420000
2023-06-30,BBVA,3.712889,5.525177,4.616381,4.033268,4.610000
2023-06-30,BCP,2.952385,4.397672,3.751848,3.292568,4.110000
2023-06-30,BIF,3.285075,4.382863,3.828957,3.482518,3.830000
2023-06-30,FALABELLA,4.008011,10.495230,8.003682,5.929622,6.440000
2023-06-30,GNB,3.418217,5.785963,4.602311,3.896229,3.990000
2023-06-30,INTERBANK,2.142248,4.152357,3.167577,2.571453,2.950000
2023-06-30,MIBANCO,4.878493,8.663730,6.946582,5.813891,6.310000
2023-06-30,PICHINCHA,4.540243,6.261762,5.621983,5.064898,5.940000
2023-06-30,RIPLEY,2.153031,8.168014,5.826438,3.986622,4.480000
2023-06-30,SANTANDER,1.431368,1.564920,1.436847,1.431368,1.440000
2023-06-30,SCOTIABANK,2.926704,4.361447,3.506065,3.177387,3.750000
2023-07-31,ALFIN,2.445883,14.807730,8.811413,4.408873,4.730000
2023-07-31,BANCOM,4.059331,4.749680,4.645930,4.548018,4.800000
2023-07-31,BBVA,3.768414,5.730277,4.888431,4.081599,4.710000
2023-07-31,BCP,3.026329,4.654183,3.858720,3.386265,4.330000
2023-07-31,BIF,3.328889,4.479629,3.885198,3.544967,3.930000
2023-07-31,FALABELLA,4.356041,10.666207,8.171647,6.202156,6.690000
2023-07-31,GNB,3.400393,5.724018,4.503561,3.860997,3.930000
2023-07-31,INTERBANK,2.159960,4.377838,3.373845,2.730571,3.140000
2023-07-31,MIBANCO,5.105786,8.789788,7.106033,6.064187,6.370000
2023-07-31,PICHINCHA,4.781589,6.523963,5.988409,5.567732,6.280000
2023-07-31,RIPLEY,2.392192,8.184296,5.807371,4.104505,4.560000
2023-07-31,SANTANDER,1.434702,1.605141,1.436328,1.434715,1.550000
2023-07-31,SCOTIABANK,2.998259,4.603214,3.683855,3.261723,3.960000
2023-08-31,ALFIN,1.927818,14.072517,10.479668,6.503778,6.870000
2023-08-31,BANCOM,3.918909,4.677286,4.589846,4.520258,4.740000
2023-08-31,BBVA,3.762590,5.789675,4.943354,4.139117,4.730000
2023-08-31,BCP,3.038072,4.767862,4.060391,3.469581,4.460000
2023-08-31,BIF,2.952533,4.127834,3.478991,3.157119,3.560000
2023-08-31,FALABELLA,4.281503,10.483157,8.092560,6.088332,6.580000
2023-08-31,GNB,3.073639,5.607275,4.135762,3.502489,3.620000
2023-08-31,INTERBANK,2.402558,4.497901,3.501570,2.881555,3.310000
2023-08-31,MIBANCO,5.622175,9.089439,7.399966,6.458506,6.510000
2023-08-31,PICHINCHA,4.998594,6.532446,5.991958,5.649124,6.490000
2023-08-31,RIPLEY,2.165102,7.954923,5.878379,3.970629,4.410000
2023-08-31,SANTANDER,1.211164,1.381471,1.339253,1.211164,1.280000
2023-08-31,SCOTIABANK,3.015850,4.684399,3.769915,3.266077,3.990000
2023-09-30,ALFIN,1.590122,12.784707,7.350485,5.775709,6.110000
2023-09-30,BANCOM,4.082880,4.878541,4.710273,4.643518,4.940000
2023-09-30,BBVA,3.675960,5.652502,4.722389,4.117226,4.670000
2023-09-30,BCP,3.117721,4.655676,3.991933,3.532707,4.410000
2023-09-30,BIF,2.946033,4.214810,3.585277,3.149159,3.640000
2023-09-30,CITIBANK,,0.160883,0.160883,,
2023-09-30,FALABELLA,4.237098,10.820528,8.067093,6.148331,6.650000
2023-09-30,GNB,3.043419,5.623451,4.266843,3.464438,3.590000
2023-09-30,INTERBANK,2.226989,4.591982,3.505087,2.791799,3.340000
2023-09-30,MIBANCO,5.585655,9.005243,7.400669,6.407694,6.290000
2023-09-30,PICHINCHA,5.135700,6.810478,6.095305,5.737876,6.430000
2023-09-30,RIPLEY,2.299349,8.800527,5.899394,4.112796,4.590000
2023-09-30,SANTANDER,1.207337,1.370496,1.349898,1.248827,1.300000
2023-09-30,SCOTIABANK,3.147701,4.890945,3.994785,3.487678,4.140000
2023-10-31,ALFIN,0.767046,8.955729,3.780770,1.895275,2.230000
2023-10-31,BANCOM,4.256176,4.836036,4.710831,4.644600,4.890000
2023-10-31,BBVA,3.745384,5.754295,5.036417,4.158629,4.770000
2023-10-31,BCI,,1.892142,,,2.220000
2023-10-31,BCP,3.255277,4.814997,4.092530,3.616934,4.500000
2023-10-31,BIF,2.977845,4.257936,3.644234,3.307977,3.670000
2023-10-31,FALABELLA,4.355298,11.208889,8.320346,6.137225,6.690000
2023-10-31,GNB,2.762403,5.312600,4.031091,3.285731,3.360000
2023-10-31,INTERBANK,2.513362,4.804749,3.730322,3.039512,3.510000
2023-10-31,MIBANCO,5.638642,9.196976,7.479987,6.539857,6.430000
2023-10-31,PICHINCHA,5.323833,6.983679,6.447371,5.918234,6.660000
2023-10-31,RIPLEY,2.317944,9.468822,6.350209,4.208978,4.750000
2023-10-31,SANTANDER,1.242830,1.347324,1.271504,1.271504,1.290000
2023-10-31,SCOTIABANK,3.222166,5.023961,4.036639,3.560855,4.250000
2023-11-30,ALFIN,1.256648,11.609196,4.907201,3.377262,3.730000
2023-11-30,BANCOM,4.575823,5.248680,5.120684,5.039986,5.380000
